url_length,num_dots,num_hyphen,contains_ip,has_https,domain_age,suspicious_words,redirect_count,entropy_score,label
37,1,2,0,0,14,3,4,4.1522,1
28,1,0,0,1,4723,0,0,4.0122,0
33,1,2,0,1,35,3,3,4.1879,1
27,1,0,0,1,7493,1,1,3.8101,0
37,1,2,0,0,5,4,2,4.2266,1
23,1,0,0,1,1860,1,1,3.6425,0
34,1,2,0,1,17,4,3,4.0941,1
23,1,0,0,1,2306,1,1,3.7623,0
31,1,2,0,1,1,4,5,4.3492,1
23,1,0,0,1,1553,0,0,3.6753,0
33,1,2,0,0,43,4,2,3.9226,1
27,1,0,0,1,4275,0,0,3.708,0
37,1,2,0,0,40,5,3,3.9723,1
27,1,0,0,1,7575,1,1,3.8562,0
32,1,2,1,0,25,2,2,4.2028,1
24,1,0,0,1,4214,0,1,3.8035,0
36,1,2,0,0,24,2,4,4.0487,1
30,1,0,0,1,5191,0,0,3.6981,0
32,1,2,0,0,36,2,2,4.2653,1
24,1,0,0,1,5043,1,0,3.8554,0
28,1,2,1,1,35,5,3,4.0661,1
27,1,0,0,1,3422,1,1,3.708,0
33,1,2,0,0,2,4,3,3.9196,1
27,1,0,0,1,6647,1,0,3.8101,0
34,1,2,1,0,18,5,2,4.1607,1
23,1,0,0,1,7629,1,0,3.7623,0
32,1,2,0,1,3,3,3,4.1556,1
27,1,0,0,1,3500,1,1,3.9303,0
32,1,2,0,1,8,5,4,4.2653,1
30,1,0,0,1,2417,0,1,3.6981,0
32,1,2,0,1,6,5,1,4.2028,1
27,1,0,0,1,589,1,0,3.8101,0
33,1,2,1,1,34,3,3,4.003,1
27,1,0,0,1,2912,1,0,3.708,0
33,1,2,0,0,37,3,3,4.0667,1
25,1,0,0,1,7210,1,0,3.8937,0
33,1,2,0,1,45,4,2,4.3697,1
24,1,0,0,1,5024,1,1,3.8554,0
31,1,2,1,0,38,2,2,4.236,1
25,1,0,0,1,7633,1,0,3.8937,0
31,1,2,1,0,14,4,3,4.0392,1
26,1,0,0,1,4104,1,1,3.5843,0
30,1,2,1,0,42,3,4,4.1232,1
24,1,0,0,1,7882,1,1,3.8554,0
36,1,2,0,0,21,4,3,3.9194,1
27,1,0,0,1,6798,1,1,3.8562,0
35,1,2,0,0,5,5,4,3.9789,1
24,1,0,0,1,564,1,1,3.7202,0
33,1,2,0,0,14,5,2,4.165,1
24,1,0,0,1,6103,1,0,3.6887,0
34,1,2,0,1,22,3,1,4.1019,1
24,1,0,0,1,7293,1,0,3.8035,0
34,1,2,1,0,21,4,2,4.0179,1
24,1,0,0,1,1844,0,1,3.8554,0
29,1,2,0,1,31,4,3,4.1163,1
23,1,0,0,1,2166,1,0,3.6753,0
32,1,2,0,0,21,5,4,4.0931,1
23,1,0,0,1,1183,1,1,3.6753,0
34,1,2,0,0,2,5,5,4.0767,1
27,1,0,0,1,768,1,1,3.764,0
33,1,2,0,0,12,3,4,3.8212,1
24,1,0,0,1,1982,0,0,3.8035,0
30,1,2,0,1,26,3,1,4.0314,1
27,1,0,0,1,2947,1,0,3.838,0
33,1,2,1,0,17,3,2,4.003,1
26,1,0,0,1,5991,1,1,3.5843,0
35,1,2,1,1,39,5,1,4.0903,1
24,1,0,0,1,6154,0,1,3.8554,0
35,1,2,1,1,33,3,2,4.0256,1
23,1,0,0,1,1340,1,0,3.7623,0
33,1,2,0,0,38,3,1,4.2485,1
30,1,0,0,1,2945,1,1,3.6981,0
33,1,2,1,1,30,2,5,3.8391,1
27,1,0,0,1,5136,1,1,3.764,0
36,1,2,0,1,8,3,2,4.3638,1
24,1,0,0,1,6008,1,1,3.7202,0
31,1,2,0,1,22,5,4,4.0424,1
24,1,0,0,1,6639,0,0,3.7091,0
35,1,2,1,1,24,2,3,4.436,1
29,1,0,0,1,2972,1,0,4.0473,0
31,1,2,1,0,21,5,5,4.0668,1
23,1,0,0,1,1140,1,0,3.6425,0
35,1,2,1,0,18,2,4,4.0256,1
24,1,0,0,1,7014,1,1,3.7202,0
35,1,2,0,1,15,3,1,4.1503,1
24,1,0,0,1,2791,1,0,3.8554,0
31,1,2,0,1,24,5,1,4.2847,1
23,1,0,0,1,5568,1,1,3.6212,0
33,1,2,0,1,28,4,4,4.2108,1
23,1,0,0,1,7868,0,1,3.6212,0
35,1,2,0,1,40,5,4,3.7942,1
25,1,0,0,1,914,0,0,3.8937,0
37,1,2,1,0,43,5,3,4.3038,1
30,1,0,0,1,6826,0,0,3.6981,0
29,1,2,1,0,13,2,2,4.0733,1
26,1,0,0,1,6788,1,1,4.1039,0
32,1,2,0,0,30,3,2,4.1639,1
31,1,0,0,1,7113,1,1,3.9536,0
32,1,2,0,0,45,5,1,4.3903,1
23,1,0,0,1,6632,1,0,3.6425,0
29,1,2,0,0,13,5,4,3.8573,1
24,1,0,0,1,7074,0,0,3.7091,0
35,1,2,1,1,2,4,2,3.7726,1
28,1,0,0,1,5903,1,0,4.0122,0
33,1,2,1,1,38,2,4,4.2485,1
26,1,0,0,1,4235,0,1,3.5843,0
34,1,2,0,0,14,3,2,4.2561,1
23,1,0,0,1,5061,1,1,3.6425,0
33,1,2,0,1,34,4,2,3.9832,1
31,1,0,0,1,7114,1,0,3.9536,0
32,1,2,1,1,1,4,5,4.3903,1
24,1,0,0,1,2672,1,0,3.7091,0
32,1,2,0,0,31,2,2,4.1556,1
27,1,0,0,1,2281,0,0,3.764,0
34,1,2,1,0,45,2,2,4.2784,1
29,1,0,0,1,7327,0,0,4.0473,0
31,1,2,0,0,13,4,5,4.1715,1
24,1,0,0,1,561,1,1,3.7202,0
33,1,2,0,0,45,5,4,3.7496,1
24,1,0,0,1,3202,0,1,3.7091,0
34,1,2,1,0,1,4,2,4.1973,1
23,1,0,0,1,5076,1,0,3.6753,0
31,1,2,1,0,38,5,5,4.0181,1
25,1,0,0,1,820,0,0,3.8937,0
36,1,2,0,0,32,5,1,4.1762,1
27,1,0,0,1,7064,0,0,3.8101,0
36,1,2,0,1,12,3,2,4.1042,1
28,1,0,0,1,1909,0,1,4.155,0
36,1,2,1,0,16,2,1,4.0277,1
27,1,0,0,1,5888,0,0,3.8562,0
34,1,2,0,1,25,2,1,3.9957,1
24,1,0,0,1,1182,0,1,3.7202,0
32,1,2,1,1,37,3,4,4.3514,1
28,1,0,0,1,4117,1,0,4.155,0
33,1,2,0,1,42,5,2,3.9832,1
27,1,0,0,1,6294,1,0,3.708,0
33,1,2,0,1,4,5,3,4.2485,1
31,1,0,0,1,6754,1,1,3.9536,0
34,1,2,0,1,17,2,4,4.2339,1
27,1,0,0,1,7555,1,0,3.8101,0
36,1,2,0,0,10,4,4,4.3502,1
24,1,0,0,1,5307,1,1,3.7202,0
35,1,2,1,0,34,5,3,4.2074,1
24,1,0,0,1,3477,0,1,3.8035,0
31,1,2,0,1,45,3,3,4.236,1
24,1,0,0,1,7246,1,0,3.8554,0
31,1,2,0,0,20,5,3,4.2202,1
24,1,0,0,1,4969,1,0,3.8554,0
36,1,2,1,0,42,2,3,4.2181,1
28,1,0,0,1,4391,1,0,4.0122,0
33,1,2,0,0,24,3,2,4.2485,1
27,1,0,0,1,2970,0,0,3.838,0
35,1,2,0,0,8,5,5,4.0472,1
25,1,0,0,1,4413,1,1,3.8937,0
34,1,2,0,0,21,5,4,4.1385,1
24,1,0,0,1,989,1,0,3.8554,0
35,1,2,0,0,24,2,3,4.036,1
24,1,0,0,1,2534,0,0,3.6887,0
33,1,2,0,0,34,3,1,4.1502,1
27,1,0,0,1,5837,1,1,3.838,0
37,1,2,0,0,32,5,1,3.9696,1
24,1,0,0,1,5635,1,0,3.7202,0
31,1,2,1,0,3,5,3,4.2761,1
29,1,0,0,1,3787,0,0,4.0473,0
31,1,2,1,0,44,5,5,3.8858,1
23,1,0,0,1,4074,0,1,3.6212,0
35,1,2,1,0,15,5,4,4.2214,1
24,1,0,0,1,7548,1,0,3.8554,0
35,1,2,1,0,37,2,4,4.2646,1
26,1,0,0,1,1415,1,1,4.1039,0
29,1,2,0,1,34,2,1,3.8539,1
24,1,0,0,1,6800,0,0,3.8554,0
34,1,2,0,1,24,3,1,4.0575,1
27,1,0,0,1,7679,1,0,3.8101,0
34,1,2,1,1,38,2,4,4.3594,1
31,1,0,0,1,5879,1,1,3.9536,0
33,1,2,0,0,24,4,4,4.0667,1
27,1,0,0,1,1650,0,0,3.8101,0
33,1,2,0,0,24,3,5,4.2942,1
26,1,0,0,1,5813,1,0,3.921,0
33,1,2,1,0,41,4,1,4.2714,1
27,1,0,0,1,4613,1,0,3.9303,0
34,1,2,0,0,1,3,1,4.315,1
28,1,0,0,1,6543,1,1,4.155,0
37,1,2,1,0,20,5,4,4.0981,1
25,1,0,0,1,7240,1,1,3.8937,0
34,1,2,0,0,41,3,5,4.4326,1
24,1,0,0,1,1692,0,1,3.7721,0
35,1,2,0,0,40,2,4,4.0856,1
27,1,0,0,1,5758,0,0,3.8101,0
35,1,2,0,0,36,3,3,4.036,1
27,1,0,0,1,4113,0,0,3.8101,0
34,1,2,0,0,33,4,5,4.0323,1
24,1,0,0,1,2809,1,1,3.6887,0
32,1,2,0,1,31,3,2,4.0542,1
27,1,0,0,1,4056,0,1,3.708,0
35,1,2,0,0,6,5,5,4.1287,1
26,1,0,0,1,6274,0,0,4.1039,0
36,1,2,0,1,37,2,2,4.2947,1
24,1,0,0,1,4655,0,0,3.6887,0
31,1,2,0,0,25,3,2,3.9102,1
27,1,0,0,1,4155,0,0,3.708,0
32,1,2,0,0,39,4,4,4.2028,1
29,1,0,0,1,4635,0,0,4.0473,0
34,1,2,1,0,3,4,3,4.1356,1
27,1,0,0,1,1080,1,0,3.764,0
31,1,2,0,0,38,5,3,4.1557,1
23,1,0,0,1,7577,1,0,3.6425,0
36,1,2,0,0,43,3,1,3.7188,1
23,1,0,0,1,6177,0,1,3.6753,0
38,1,2,0,1,13,4,1,3.9232,1
30,1,0,0,1,5340,1,0,3.6981,0
34,1,2,0,1,44,2,1,4.1241,1
24,1,0,0,1,1529,0,0,3.8554,0
35,1,2,0,0,7,5,3,4.1072,1
24,1,0,0,1,6373,0,0,3.7721,0
35,1,2,0,0,14,5,3,4.3789,1
27,1,0,0,1,1518,1,1,3.838,0
36,1,2,0,0,39,4,1,4.1042,1
29,1,0,0,1,6583,1,1,4.0473,0
33,1,2,0,0,44,5,5,4.2485,1
27,1,0,0,1,5106,0,0,3.8101,0
34,1,2,0,0,35,5,3,4.0575,1
30,1,0,0,1,813,0,0,3.6981,0
36,1,2,1,0,24,4,4,4.086,1
28,1,0,0,1,4846,1,0,4.155,0
32,1,2,0,0,40,3,3,3.8042,1
30,1,0,0,1,2964,1,1,3.6981,0
33,1,2,1,0,45,5,2,4.1273,1
30,1,0,0,1,6240,0,0,3.6981,0
33,1,2,0,0,30,5,4,4.3091,1
23,1,0,0,1,4910,1,1,3.7623,0
34,1,2,1,1,14,2,5,4.0575,1
24,1,0,0,1,1128,0,1,3.7202,0
37,1,2,0,0,43,4,5,4.1726,1
23,1,0,0,1,2406,1,0,3.7623,0
30,1,2,0,0,23,2,1,3.8444,1
28,1,0,0,1,5711,0,0,4.0122,0
34,1,2,1,0,25,2,5,3.8781,1
23,1,0,0,1,2250,0,1,3.6212,0
32,1,2,0,0,38,4,5,4.2653,1
27,1,0,0,1,1825,0,1,3.8101,0
33,1,2,0,0,23,2,3,4.1879,1
31,1,0,0,1,4866,0,1,3.9536,0
34,1,2,0,1,37,5,1,4.1751,1
27,1,0,0,1,7909,1,0,3.708,0
36,1,2,0,0,18,2,3,4.107,1
26,1,0,0,1,807,0,1,3.5843,0
34,1,2,0,0,20,3,2,4.2339,1
27,1,0,0,1,7184,1,0,3.8101,0
35,1,2,0,1,15,3,3,3.9329,1
30,1,0,0,1,2913,1,0,3.6981,0
35,1,2,0,1,43,2,3,4.1043,1
28,1,0,0,1,4407,1,0,4.0122,0
31,1,2,0,0,43,2,5,4.0023,1
27,1,0,0,1,6623,1,1,3.838,0
30,1,2,0,0,7,5,2,3.9899,1
24,1,0,0,1,7263,0,1,3.8554,0
32,1,2,0,1,2,3,2,4.1792,1
27,1,0,0,1,4616,0,0,3.9303,0
31,1,2,1,0,9,5,1,3.9102,1
24,1,0,0,1,4519,0,1,3.8554,0
37,1,2,1,1,29,5,5,4.1212,1
23,1,0,0,1,5193,0,0,3.6425,0
37,1,2,0,0,19,5,1,4.2293,1
27,1,0,0,1,3636,1,1,3.8101,0
34,1,2,0,0,19,4,1,4.1385,1
28,1,0,0,1,785,1,0,4.0122,0
31,1,2,0,1,23,3,3,4.1069,1
24,1,0,0,1,5295,0,0,3.6887,0
35,1,2,0,0,43,2,3,3.8513,1
28,1,0,0,1,4508,0,1,4.0122,0
33,1,2,0,0,11,5,5,4.1502,1
29,1,0,0,1,1937,0,0,4.0473,0
32,1,2,0,1,11,2,1,4.09,1
26,1,0,0,1,6506,1,1,3.921,0
33,1,2,0,0,6,2,3,4.1879,1
27,1,0,0,1,6482,0,0,3.9303,0
35,1,2,0,0,39,3,5,4.2861,1
24,1,0,0,1,6235,0,0,3.7091,0
36,1,2,0,0,13,4,1,4.0595,1
27,1,0,0,1,2544,1,0,3.764,0
37,1,2,0,0,14,5,2,4.0441,1
29,1,0,0,1,4884,0,0,4.0473,0
37,1,2,0,0,37,5,3,4.3782,1
24,1,0,0,1,6780,0,1,3.7721,0
32,1,2,1,0,40,4,5,4.1403,1
26,1,0,0,1,7010,0,1,4.1039,0
36,1,2,0,0,20,4,2,4.1626,1
27,1,0,0,1,7957,0,0,3.9303,0
32,1,2,1,0,19,5,5,4.2028,1
25,1,0,0,1,5691,1,1,3.8937,0
31,1,2,1,0,34,5,5,4.2202,1
23,1,0,0,1,4321,0,0,3.6753,0
33,1,2,0,1,44,3,4,3.9424,1
26,1,0,0,1,4058,1,1,4.1039,0
33,1,2,0,1,39,2,5,4.1879,1
27,1,0,0,1,653,0,0,3.9303,0
34,1,2,0,0,9,4,5,4.1356,1
23,1,0,0,1,7276,0,1,3.6753,0
31,1,2,0,0,29,5,3,3.9378,1
26,1,0,0,1,4402,1,1,4.1039,0
35,1,2,0,0,39,5,1,4.1859,1
26,1,0,0,1,6922,1,0,3.5843,0
30,1,2,1,0,43,4,5,4.1899,1
27,1,0,0,1,2525,1,0,3.8562,0
34,1,2,1,0,29,2,4,4.0719,1
23,1,0,0,1,5701,0,0,3.6212,0
34,1,2,0,0,20,2,1,4.2928,1
29,1,0,0,1,5832,0,0,4.0473,0
29,1,2,0,0,8,5,5,3.8799,1
24,1,0,0,1,5916,1,0,3.8554,0
35,1,2,0,1,38,3,5,3.737,1
27,1,0,0,1,6844,1,1,3.708,0
34,1,2,0,0,19,4,3,4.0209,1
28,1,0,0,1,891,0,0,4.0122,0
30,1,2,1,1,34,2,2,4.0314,1
27,1,0,0,1,6649,0,1,3.838,0
29,1,2,1,1,35,2,4,3.9783,1
26,1,0,0,1,3048,0,1,4.1039,0
30,1,2,0,1,6,2,4,3.8314,1
24,1,0,0,1,6102,1,0,3.7721,0
36,1,2,0,0,8,5,5,4.128,1
26,1,0,0,1,5183,1,1,3.921,0
33,1,2,0,0,44,4,3,4.0438,1
30,1,0,0,1,1715,0,0,3.6981,0
35,1,2,1,0,23,4,5,4.3789,1
24,1,0,0,1,5560,1,0,3.7091,0
30,1,2,0,0,9,5,5,4.1232,1
24,1,0,0,1,3051,0,0,3.6887,0
33,1,2,0,0,25,3,1,4.0061,1
23,1,0,0,1,5545,0,0,3.6425,0
35,1,2,0,0,31,4,2,4.0116,1
28,1,0,0,1,7082,1,1,4.0122,0
37,1,2,0,0,17,5,4,4.0672,1
27,1,0,0,1,7153,1,1,3.8101,0
28,1,2,0,0,20,3,2,3.8658,1
26,1,0,0,1,6055,1,0,3.5843,0
34,1,2,0,0,2,4,4,4.0767,1
24,1,0,0,1,2203,1,0,3.8554,0
33,1,2,1,0,27,4,2,4.0896,1
23,1,0,0,1,3982,0,0,3.6212,0
32,1,2,0,0,35,2,4,4.3278,1
24,1,0,0,1,3114,0,0,3.8554,0
33,1,2,0,0,27,2,5,4.1273,1
27,1,0,0,1,5893,0,1,3.708,0
35,1,2,0,1,16,2,3,4.1503,1
27,1,0,0,1,5372,1,1,3.838,0
34,1,2,0,1,29,5,2,4.3738,1
27,1,0,0,1,2841,1,1,3.8562,0
29,1,2,0,1,6,4,5,3.9783,1
27,1,0,0,1,5765,0,0,3.764,0
28,1,2,1,0,22,5,2,3.8249,1
23,1,0,0,1,1716,0,1,3.6425,0
35,1,2,1,0,28,2,4,4.1859,1
27,1,0,0,1,6547,1,1,3.8562,0
30,1,2,1,1,36,4,3,4.2151,1
24,1,0,0,1,1642,1,1,3.6887,0
35,1,2,0,0,29,4,4,4.229,1
24,1,0,0,1,7743,1,1,3.8035,0
33,1,2,0,0,24,2,3,4.173,1
24,1,0,0,1,6659,0,1,3.7202,0
32,1,2,1,1,37,4,3,4.2653,1
24,1,0,0,1,812,1,1,3.8035,0
30,1,2,0,0,5,5,1,4.0729,1
24,1,0,0,1,4181,1,0,3.7721,0
29,1,2,1,0,37,4,4,4.1163,1
27,1,0,0,1,5953,1,0,3.8101,0
33,1,2,0,0,28,5,4,4.173,1
27,1,0,0,1,6133,1,1,3.9303,0
33,1,2,0,0,35,3,1,4.0179,1
24,1,0,0,1,4106,1,0,3.8554,0
37,1,2,0,0,42,5,1,4.2426,1
27,1,0,0,1,6331,0,1,3.708,0
34,1,2,0,0,27,3,1,3.9735,1
26,1,0,0,1,7397,0,1,3.5843,0
32,1,2,0,0,32,4,1,3.9886,1
27,1,0,0,1,3053,0,0,3.9303,0
37,1,2,0,0,30,3,2,3.9156,1
24,1,0,0,1,5515,1,1,3.7091,0
29,1,2,0,1,18,5,2,3.9783,1
27,1,0,0,1,3599,0,0,3.838,0
31,1,2,0,0,18,3,5,3.9779,1
27,1,0,0,1,6825,1,1,3.8101,0
35,1,2,0,0,39,4,4,4.1503,1
31,1,0,0,1,6605,0,1,3.9536,0
31,1,2,1,0,10,4,1,3.9536,1
24,1,0,0,1,756,0,0,3.8554,0
36,1,2,0,0,7,3,5,4.1835,1
28,1,0,0,1,7393,1,1,4.0122,0
33,1,2,0,1,16,5,4,3.9196,1
29,1,0,0,1,6176,0,1,4.0473,0
33,1,2,0,0,8,3,5,3.9683,1
24,1,0,0,1,7175,0,1,3.7091,0
31,1,2,0,0,45,5,4,4.0392,1
24,1,0,0,1,6414,0,0,3.6887,0
35,1,2,0,0,36,4,3,4.1859,1
27,1,0,0,1,3693,1,1,3.838,0
30,1,2,0,0,19,5,1,4.0314,1
27,1,0,0,1,2048,1,0,3.708,0
34,1,2,0,0,21,5,4,4.2784,1
24,1,0,0,1,7123,1,0,3.6887,0
35,1,2,0,1,5,4,1,4.0931,1
26,1,0,0,1,2212,1,0,3.5843,0
31,1,2,0,1,14,4,4,3.9779,1
27,1,0,0,1,4073,0,0,3.8101,0
34,1,2,1,1,24,3,2,4.1973,1
30,1,0,0,1,6019,0,1,3.6981,0
32,1,2,1,0,27,3,3,4.3514,1
27,1,0,0,1,7179,0,1,3.838,0
38,1,2,1,0,44,2,2,4.0079,1
24,1,0,0,1,4482,0,0,3.7202,0
35,1,2,0,1,33,2,2,4.2074,1
24,1,0,0,1,3915,1,1,3.6887,0
33,1,2,1,0,3,4,1,4.4532,1
30,1,0,0,1,4075,0,1,3.6981,0
33,1,2,0,1,20,3,3,4.0179,1
27,1,0,0,1,4052,0,1,3.708,0
30,1,2,0,0,16,2,4,4.1232,1
28,1,0,0,1,4047,1,1,4.155,0
31,1,2,1,0,28,4,1,4.0668,1
29,1,0,0,1,5907,1,0,4.0473,0
30,1,2,0,0,1,5,5,3.9232,1
30,1,0,0,1,2429,1,0,3.6981,0
34,1,2,1,0,16,3,1,4.0941,1
27,1,0,0,1,4178,0,0,3.9303,0
32,1,2,0,0,35,5,3,4.0778,1
27,1,0,0,1,6626,0,1,3.9303,0
36,1,2,0,0,27,5,4,4.2181,1
28,1,0,0,1,5726,1,0,4.0122,0
36,1,2,1,0,36,2,4,3.9722,1
27,1,0,0,1,3339,0,1,3.9303,0
34,1,2,1,0,4,3,1,3.9513,1
24,1,0,0,1,981,0,0,3.7202,0
31,1,2,1,1,7,4,3,4.0181,1
24,1,0,0,1,7624,1,0,3.7091,0
29,1,2,0,0,14,3,3,4.1423,1
28,1,0,0,1,7458,0,1,4.155,0
32,1,2,0,0,43,4,4,4.0778,1
23,1,0,0,1,7055,0,1,3.6753,0
31,1,2,0,0,4,2,5,4.1313,1
27,1,0,0,1,7120,0,1,3.9303,0
36,1,2,1,0,29,5,2,4.0487,1
28,1,0,0,1,7640,0,0,4.0122,0
34,1,2,0,0,19,5,4,4.396,1
29,1,0,0,1,5944,1,0,4.0473,0
34,1,2,0,0,38,2,2,3.8085,1
23,1,0,0,1,2679,1,1,3.6212,0
33,1,2,0,0,22,4,4,4.0438,1
25,1,0,0,1,4707,1,1,3.8937,0
31,1,2,0,1,28,3,4,4.0392,1
27,1,0,0,1,2388,0,1,3.764,0
36,1,2,0,0,3,3,2,4.3502,1
24,1,0,0,1,7609,0,0,3.7721,0
34,1,2,1,0,35,5,2,4.2195,1
27,1,0,0,1,7120,1,0,3.838,0
33,1,2,0,0,4,4,2,4.1044,1
24,1,0,0,1,1491,1,0,3.7721,0
33,1,2,0,1,30,5,2,4.332,1
24,1,0,0,1,6156,1,1,3.7202,0
33,1,2,0,0,30,4,4,4.1879,1
26,1,0,0,1,7214,0,0,4.1039,0
33,1,2,1,0,33,3,2,4.1044,1
24,1,0,0,1,2606,1,0,3.7721,0
34,1,2,1,0,28,2,3,4.2195,1
24,1,0,0,1,7348,0,0,3.7202,0
32,1,2,0,0,1,4,1,3.9414,1
26,1,0,0,1,3698,0,0,4.1039,0
36,1,2,0,0,28,2,2,3.9931,1
27,1,0,0,1,4703,1,0,3.764,0
34,1,2,0,0,31,3,1,4.315,1
27,1,0,0,1,7797,1,0,3.8562,0
35,1,2,0,1,27,5,4,4.0332,1
30,1,0,0,1,4660,0,1,3.6981,0
33,1,2,0,1,15,2,2,4.3091,1
26,1,0,0,1,2481,0,1,4.1039,0
33,1,2,0,1,44,2,1,3.9226,1
29,1,0,0,1,749,0,1,4.0473,0
38,1,2,0,0,8,5,2,3.951,1
27,1,0,0,1,7420,1,1,3.708,0
31,1,2,0,0,26,4,1,3.9102,1
23,1,0,0,1,4778,1,0,3.6212,0
35,1,2,0,1,28,3,4,4.229,1
24,1,0,0,1,5005,0,0,3.7721,0
35,1,2,1,0,38,2,3,4.4576,1
27,1,0,0,1,4869,1,1,3.8101,0
33,1,2,1,0,40,4,5,3.9802,1
26,1,0,0,1,4836,0,0,4.1039,0
33,1,2,0,1,13,2,4,3.8997,1
28,1,0,0,1,7700,1,0,4.0122,0
36,1,2,0,1,2,5,1,3.8509,1
28,1,0,0,1,2900,0,1,4.0122,0
38,1,2,0,0,37,2,2,4.234,1
31,1,0,0,1,7931,0,0,3.9536,0
35,1,2,1,0,32,5,3,4.1147,1
26,1,0,0,1,3865,0,0,3.921,0
32,1,2,0,1,24,2,3,4.2889,1
24,1,0,0,1,3692,0,0,3.8554,0
38,1,2,0,1,27,4,3,4.146,1
27,1,0,0,1,2998,0,1,3.8101,0
31,1,2,0,0,20,4,3,4.1715,1
26,1,0,0,1,3831,1,0,4.1039,0
34,1,2,1,1,29,4,4,4.1751,1
31,1,0,0,1,933,1,1,3.9536,0
34,1,2,1,0,37,4,3,3.9369,1
27,1,0,0,1,3620,0,1,3.8562,0
32,1,2,0,1,15,5,4,4.1403,1
31,1,0,0,1,7675,1,0,3.9536,0
33,1,2,0,1,17,3,1,4.165,1
24,1,0,0,1,3610,0,0,3.8554,0
34,1,2,1,1,3,2,5,4.1163,1
23,1,0,0,1,6106,1,1,3.6212,0
32,1,2,0,1,45,2,2,4.3042,1
23,1,0,0,1,2396,0,0,3.6753,0
33,1,2,1,0,30,4,2,4.1273,1
26,1,0,0,1,532,1,0,3.5843,0
31,1,2,0,0,5,2,3,3.9747,1
29,1,0,0,1,3170,1,0,4.0473,0
33,1,2,0,0,21,2,2,4.1273,1
23,1,0,0,1,6643,1,1,3.6425,0
34,1,2,0,1,44,3,2,4.2195,1
27,1,0,0,1,6655,1,1,3.8562,0
33,1,2,1,1,17,5,2,4.0438,1
27,1,0,0,1,2985,1,1,3.764,0
32,1,2,0,1,1,4,1,4.1403,1
26,1,0,0,1,3106,0,1,3.5843,0
37,1,2,0,0,23,2,2,4.0441,1
27,1,0,0,1,5089,0,1,3.9303,0
35,1,2,0,0,8,4,5,4.2786,1
29,1,0,0,1,5982,1,1,4.0473,0
33,1,2,0,0,10,3,5,3.9683,1
24,1,0,0,1,4965,1,1,3.7202,0
31,1,2,0,0,38,3,4,4.3894,1
24,1,0,0,1,4843,1,0,3.6887,0
28,1,2,0,0,29,5,3,3.8963,1
24,1,0,0,1,3025,1,0,3.8554,0
30,1,2,0,1,14,4,5,4.2817,1
26,1,0,0,1,4916,0,0,4.1039,0
31,1,2,1,0,37,5,2,4.1037,1
27,1,0,0,1,7423,1,1,3.838,0
33,1,2,0,0,10,3,2,4.3091,1
24,1,0,0,1,6761,1,0,3.7721,0
33,1,2,0,0,45,5,1,3.8849,1
24,1,0,0,1,616,0,0,3.8554,0
33,1,2,1,0,5,5,3,4.2485,1
24,1,0,0,1,1220,0,1,3.6887,0
33,1,2,1,0,22,2,5,4.0438,1
27,1,0,0,1,3225,0,1,3.8101,0
34,1,2,1,1,10,4,5,3.9032,1
27,1,0,0,1,601,0,0,3.8101,0
34,1,2,1,0,7,3,1,4.2339,1
29,1,0,0,1,6995,0,0,4.0473,0
38,1,2,0,0,17,3,1,3.9232,1
28,1,0,0,1,653,0,1,4.155,0
33,1,2,0,1,39,4,3,4.4532,1
24,1,0,0,1,4927,0,1,3.8554,0
36,1,2,1,0,3,4,3,4.0169,1
24,1,0,0,1,1083,0,1,3.6887,0
37,1,2,0,0,24,3,3,4.0264,1
24,1,0,0,1,6087,0,1,3.7202,0
34,1,2,0,0,24,4,1,4.2784,1
23,1,0,0,1,2307,0,0,3.6753,0
32,1,2,0,0,2,2,2,4.0153,1
27,1,0,0,1,3312,0,1,3.8101,0
33,1,2,1,1,2,3,2,3.8818,1
27,1,0,0,1,3546,1,1,3.764,0
31,1,2,0,0,3,4,3,3.9378,1
26,1,0,0,1,1857,1,1,3.921,0
38,1,2,1,1,45,2,5,4.0708,1
31,1,0,0,1,3493,1,0,3.9536,0
36,1,2,0,0,39,4,2,3.9931,1
24,1,0,0,1,4473,0,1,3.6887,0
36,1,2,0,0,16,4,1,3.9512,1
29,1,0,0,1,3051,1,1,4.0473,0
33,1,2,1,0,29,2,3,4.1879,1
24,1,0,0,1,3030,1,1,3.6887,0
33,1,2,0,1,39,3,3,4.5973,1
24,1,0,0,1,2446,1,0,3.7721,0
34,1,2,0,1,16,5,4,4.2928,1
24,1,0,0,1,5016,1,1,3.7202,0
33,1,2,0,1,2,5,1,3.9196,1
23,1,0,0,1,3244,0,1,3.6212,0
31,1,2,0,0,33,4,4,4.1557,1
27,1,0,0,1,6952,0,0,3.8101,0
36,1,2,0,0,26,2,4,4.1626,1
27,1,0,0,1,4047,1,1,3.838,0
35,1,2,0,0,2,4,1,3.99,1
23,1,0,0,1,7612,0,1,3.6212,0
34,1,2,0,0,20,4,2,3.9147,1
27,1,0,0,1,5652,1,0,3.8101,0
32,1,2,0,0,9,2,5,4.0275,1
24,1,0,0,1,7049,0,0,3.7202,0
36,1,2,0,0,31,5,5,4.1042,1
26,1,0,0,1,1747,0,0,3.5843,0
34,1,2,0,0,5,4,4,3.9987,1
27,1,0,0,1,1418,1,1,3.764,0
33,1,2,0,0,4,4,4,4.1879,1
